climate_id,weather_id,jday,date,hour,srad,wind,RH,rain,tmax,tmin,temperature,CO2
Marshall,mrs2013,261,9/18/2013,,20.49,5.57,68.12,0.01,32.16,19.15,,
Marshall,mrs2013,262,9/19/2013,,19.93,4.46,72.31,8.77,31.19,15.62,,
Marshall,mrs2013,263,9/20/2013,,21.99,3.3,56.56,0,23.08,12.12,,
Marshall,mrs2013,264,9/21/2013,,21.4,1.52,54.38,0,26.55,11.31,,
Marshall,mrs2013,265,9/22/2013,,21.48,3.62,58.19,0,26.43,12.48,,
Marshall,mrs2013,266,9/23/2013,,21.41,5.41,59.56,0,25.79,10.86,,
Marshall,mrs2013,267,9/24/2013,,19.55,3.2,67.62,0,24.39,13.6,,
Marshall,mrs2013,268,9/25/2013,,20.08,2.46,70.31,0,27.95,11.81,,
Marshall,mrs2013,269,9/26/2013,,19.71,5.52,64.81,0,31.33,15.09,,
Marshall,mrs2013,270,9/27/2013,,19.27,5.38,59.25,0.02,30.55,17.98,,
Marshall,mrs2013,271,9/28/2013,,18.17,4.16,61.44,6.04,21.66,11.87,,
Marshall,mrs2013,272,9/29/2013,,20.29,1.85,50,0,25.4,9.28,,
Marshall,mrs2013,273,9/30/2013,,19.93,2.97,60.88,0,27.54,9.61,,
Marshall,mrs2013,274,10/1/2013,,18.99,1.98,65.75,0.01,29.43,12.21,,
Marshall,mrs2013,275,10/2/2013,,17.94,2.85,74.94,9.54,28.85,16.01,,
Marshall,mrs2013,276,10/3/2013,,17.34,4.5,82,20.41,29.03,19.25,,
Marshall,mrs2013,277,10/4/2013,,17.59,5.45,72,6.18,29.74,10.98,,
Marshall,mrs2013,278,10/5/2013,,18.9,4.92,51,1.12,15.41,6.45,,
Marshall,mrs2013,279,10/6/2013,,18.38,5.27,58.88,0.02,16.51,5.98,,
Marshall,mrs2013,280,10/7/2013,,18.62,2.5,57.06,0,23.13,4.78,,
Marshall,mrs2013,281,10/8/2013,,18.49,4.7,55.69,0,24.42,8.86,,
Marshall,mrs2013,282,10/9/2013,,17.97,4.28,63.38,0,25.73,10.31,,
Marshall,mrs2013,283,10/10/2013,,17.32,4.41,65.94,0,26.94,11.59,,
Marshall,mrs2013,284,10/11/2013,,16.44,4.41,63.31,0.19,26.41,12.63,,
Marshall,mrs2013,285,10/12/2013,,17.6,2.52,53.38,0,21.19,7.51,,
Marshall,mrs2013,286,10/13/2013,,17.43,3.12,47.56,0.01,21.69,6.57,,
Marshall,mrs2013,287,10/14/2013,,14.16,5.77,68.19,15.82,20.48,10.26,,
Marshall,mrs2013,288,10/15/2013,,17.37,4.62,66,0.01,15.08,5.83,,
Marshall,mrs2013,289,10/16/2013,,16.57,2.51,66.06,0.01,15.09,3.07,,
Marshall,mrs2013,290,10/17/2013,,16.72,3.29,66.31,0,17.67,3.05,,
Marshall,mrs2013,291,10/18/2013,,15.96,2.36,79,3.37,6.24,1.49,,
Marshall,mrs2013,292,10/19/2013,,16.45,3.18,66.5,0,17.78,-0.27,,
Marshall,mrs2013,293,10/20/2013,,15.86,2.9,67.31,0.01,15.62,5.3,,
Marshall,mrs2013,294,10/21/2013,,16.19,2.68,64.31,0,14.15,1.3,,
Marshall,mrs2013,295,10/22/2013,,15.51,4.31,66.75,0,14.78,2.03,,
Marshall,mrs2013,296,10/23/2013,,14.95,2.3,73,0,15.91,-0.17,,
Marshall,mrs2013,297,10/24/2013,,15.64,2.27,63,0,10.54,-0.68,,
Marshall,mrs2013,298,10/25/2013,,15.11,3.11,56.25,0,14.5,-1.36,,
Marshall,mrs2013,299,10/26/2013,,15.15,3.18,59.62,0,14.28,2,,
Marshall,mrs2013,300,10/27/2013,,15.18,2.98,51.81,0,19.58,-0.99,,
Marshall,mrs2013,301,10/28/2013,,14.21,2.2,72.38,0.29,19.25,3.85,,
Marshall,mrs2013,302,10/29/2013,,12.96,3.1,94.06,20.75,17.01,10.06,,
Marshall,mrs2013,303,10/30/2013,,12.13,2.27,91.19,7.59,19.94,7.17,,
Marshall,mrs2013,304,10/31/2013,,13.57,2.76,76.12,11.17,14.87,4.91,,
Marshall,mrs2013,305,11/1/2013,,13.8,3.57,68.62,0.74,15.31,3.66,,
Marshall,mrs2013,306,11/2/2013,,14.31,3.13,65.38,0,14.35,1.87,,
Marshall,mrs2013,307,11/3/2013,,13.57,6.76,65.44,0.08,14.55,3.43,,
Marshall,mrs2013,308,11/4/2013,,12.54,4.29,73.56,0.03,16.3,8.07,,
Marshall,mrs2013,309,11/5/2013,,12.3,4.31,89,12.36,17.44,2.98,,
Marshall,mrs2013,310,11/6/2013,,13.61,3.5,70.19,0.05,9.01,-1,,
Marshall,mrs2013,311,11/7/2013,,13.38,2.62,63.88,0,12.47,-1.09,,
Marshall,mrs2013,312,11/8/2013,,12.94,5.56,58.44,0,17.94,1.66,,
Marshall,mrs2013,313,11/9/2013,,12.77,2.2,66.69,0,17.4,2.99,,
Marshall,mrs2013,314,11/10/2013,,12.53,2.52,68.69,0,12.96,0.73,,
Marshall,mrs2013,315,11/11/2013,,10.88,5.07,71.88,0,9.35,-4.16,,
Marshall,mrs2013,316,11/12/2013,,13.47,2.35,54,0,1.24,-9.21,,
Marshall,mrs2013,317,11/13/2013,,13.19,4.69,54.12,0,9.7,-5.28,,
Marshall,mrs2013,318,11/14/2013,,12.06,3.28,63.81,0,10.11,-0.59,,
Marshall,mrs2013,319,11/15/2013,,11.68,3.33,84.25,0,13.4,-1.37,,
Marshall,mrs2013,320,11/16/2013,,10.94,5.09,76.5,1.43,20.31,8.69,,
Marshall,mrs2013,321,11/17/2013,,12.06,5.37,65.12,0.01,15.48,3.42,,
Marshall,mrs2013,322,11/18/2013,,11.94,2.01,60.38,0.04,13.27,-1.31,,
Marshall,mrs2013,323,11/19/2013,,11.4,4.95,58.5,0,14.93,1.57,,
Marshall,mrs2013,324,11/20/2013,,10.28,4.36,75.44,2.19,12.23,6.53,,
Marshall,mrs2013,325,11/21/2013,,9.69,5.51,83.62,3.81,7.75,-4.66,,
Marshall,mrs2013,326,11/22/2013,,11.42,3.55,65.19,0.05,-1.19,-7.3,,
Marshall,mrs2013,327,11/23/2013,,11.65,3.65,55.62,0.02,-1.95,-7.73,,
Marshall,mrs2013,328,11/24/2013,,11.4,3.16,52.12,0,-1.02,-8,,
Marshall,mrs2013,329,11/25/2013,,10.49,2.62,73.62,0.02,4.33,-5.17,,
Marshall,mrs2013,330,11/26/2013,,11.41,4.45,69.81,0,1.22,-7.6,,
Marshall,mrs2013,331,11/27/2013,,11.26,2.71,66.62,0,0.81,-11.49,,
Marshall,mrs2013,332,11/28/2013,,10.69,2.7,76.69,0,2.84,-5.53,,
Marshall,mrs2013,333,11/29/2013,,10.6,2.99,80.88,0,8.38,-6.37,,
Marshall,mrs2013,334,11/30/2013,,10.26,1.55,84.75,0,9.4,-1.91,,
Marshall,mrs2013,335,12/1/2013,,10.16,1.3,87.69,0,9.45,-1.95,,
Marshall,mrs2013,336,12/2/2013,,10.11,2.22,85.06,0,12.73,-0.18,,
Marshall,mrs2013,337,12/3/2013,,9.78,2.34,85,0,14.63,1.91,,
Marshall,mrs2013,338,12/4/2013,,9.95,5.34,69.88,0.07,1.69,-6.84,,
Marshall,mrs2013,339,12/5/2013,,10.57,4.95,49.75,0.02,-6.21,-9.3,,
Marshall,mrs2013,340,12/6/2013,,10.68,4.27,52.31,0.02,-8.98,-13.72,,
Marshall,mrs2013,341,12/7/2013,,10.63,2.95,62.31,0.19,-7.39,-16.33,,
Marshall,mrs2013,342,12/8/2013,,9.68,3.26,76.06,1.92,-4.49,-8.87,,
Marshall,mrs2013,343,12/9/2013,,10.45,3.03,67.88,0.01,-7.64,-12.7,,
Marshall,mrs2013,344,12/10/2013,,10.36,2.96,67.06,0.03,3.05,-11.22,,
Marshall,mrs2013,345,12/11/2013,,10.51,3.13,67.81,0.03,-5.49,-11.1,,
Marshall,mrs2013,346,12/12/2013,,10.05,3.1,70.25,0,4.62,-10.7,,
Marshall,mrs2013,347,12/13/2013,,8.58,2.55,93.88,0.07,4.17,-4.88,,
Marshall,mrs2013,348,12/14/2013,,9.65,4.22,78.5,0.03,-1.45,-7.01,,
Marshall,mrs2013,349,12/15/2013,,9.65,2.52,86.38,0,6.03,-7.27,,
Marshall,mrs2013,350,12/16/2013,,9.69,1.71,87.81,0,10.1,-3.45,,
Marshall,mrs2013,351,12/17/2013,,9.99,2.62,64.38,0,6.71,-1.29,,
Marshall,mrs2013,352,12/18/2013,,9.71,4.15,73.44,0,11.56,-0.44,,
Marshall,mrs2013,353,12/19/2013,,8.44,2.19,96.12,0.01,6.51,-2.28,,
Marshall,mrs2013,354,12/20/2013,,9.64,4.41,66.44,0,-3.63,-7.34,,
Marshall,mrs2013,355,12/21/2013,,8.52,3.66,74.44,8.58,-4.28,-6.1,,
Marshall,mrs2013,356,12/22/2013,,10.02,4.05,81.12,0.61,-4.23,-12.26,,
Marshall,mrs2013,357,12/23/2013,,9.93,2.7,74.75,0.18,-9.2,-15.42,,
Marshall,mrs2013,358,12/24/2013,,9.59,3.48,90.62,0.01,-3.88,-15.88,,
Marshall,mrs2013,359,12/25/2013,,10.14,2.83,85.62,0.93,3.96,-7.88,,
Marshall,mrs2013,360,12/26/2013,,9.98,3,77.25,0.03,5.44,-5.99,,
Marshall,mrs2013,361,12/27/2013,,10,2.61,83.25,0.12,7.97,-3.79,,
Marshall,mrs2013,362,12/28/2013,,10.15,3.99,83.12,0.03,9.35,-3.12,,
Marshall,mrs2013,363,12/29/2013,,10.18,5.47,53.75,0,-5.02,-13.17,,
Marshall,mrs2013,364,12/30/2013,,10.17,3.09,67.75,0,1.1,-13.68,,
Marshall,mrs2013,365,12/31/2013,,9.95,2.52,87.56,0.02,6.86,-8.95,,
Marshall,mrs2014,1,1/1/2014,,9.52,5.27,82,3.83,-5.71,-13.67,,
Marshall,mrs2014,2,1/2/2014,,10.58,2.71,82.06,0,-8.02,-17.1,,
Marshall,mrs2014,3,1/3/2014,,10.14,6.28,76.62,0.01,4.08,-15.62,,
Marshall,mrs2014,4,1/4/2014,,8.88,5.01,79.38,1.64,0.32,-9.64,,
Marshall,mrs2014,5,1/5/2014,,10.79,7.08,58.62,0.2,-10.13,-20.08,,
Marshall,mrs2014,6,1/6/2014,,11.28,4.09,59.94,0,-13.54,-23.26,,
Marshall,mrs2014,7,1/7/2014,,10.58,2.8,74.75,0,1.18,-17.68,,
Marshall,mrs2014,8,1/8/2014,,9.6,3.39,81.5,0.02,-3.81,-10.5,,
Marshall,mrs2014,9,1/9/2014,,10.01,2.42,90.38,0.01,-0.7,-10.9,,
Marshall,mrs2014,10,1/10/2014,,9.37,2.53,95.69,0.5,2.89,-2.88,,
Marshall,mrs2014,11,1/11/2014,,10.87,3.54,80.5,0,7.01,-3.95,,
Marshall,mrs2014,12,1/12/2014,,10.54,3.91,75.06,0.02,9.08,0.51,,
Marshall,mrs2014,13,1/13/2014,,11.21,3.55,72.19,0,7.05,-0.45,,
Marshall,mrs2014,14,1/14/2014,,11.47,5.75,57.81,0,5.11,-6.1,,
Marshall,mrs2014,15,1/15/2014,,11.17,3.14,61.81,0,3.77,-6.88,,
Marshall,mrs2014,16,1/16/2014,,11.47,7.21,54.38,0,7.01,-6.2,,
Marshall,mrs2014,17,1/17/2014,,11.97,4.8,46.62,0,2.05,-6.61,,
Marshall,mrs2014,18,1/18/2014,,11.45,5.93,66.44,0,7.13,-4.02,,
Marshall,mrs2014,19,1/19/2014,,11.84,3.87,65.56,0,12.81,-3.81,,
Marshall,mrs2014,20,1/20/2014,,11.35,5.16,58.69,0,9.55,-9.24,,
Marshall,mrs2014,21,1/21/2014,,12.22,3.69,47,0,-3.89,-12.08,,
Marshall,mrs2014,22,1/22/2014,,12.14,5.38,67.38,0,3.08,-13.89,,
Marshall,mrs2014,23,1/23/2014,,12.96,4.16,53.62,0,-9.41,-16.88,,
Marshall,mrs2014,24,1/24/2014,,12.39,5.8,59,0,5.96,-14.43,,
Marshall,mrs2014,25,1/25/2014,,12.27,4.21,75.44,0,6.16,-0.08,,
Marshall,mrs2014,26,1/26/2014,,12.38,6.16,62.06,0,10.87,-10.38,,
Marshall,mrs2014,27,1/27/2014,,13.37,4.61,41.25,0,-8.74,-14.72,,
Marshall,mrs2014,28,1/28/2014,,13.45,1.55,59.75,0,-6.67,-16.02,,
Marshall,mrs2014,29,1/29/2014,,13.43,4.66,59.19,0,6.11,-13.73,,
Marshall,mrs2014,30,1/30/2014,,12.27,5.55,59.94,0.09,4.28,-3.07,,
Marshall,mrs2014,31,1/31/2014,,11.88,4.01,73.62,2.71,-3.48,-7.14,,
Marshall,mrs2014,32,2/1/2014,,12.33,3.75,76,1.98,-0.74,-8.59,,
Marshall,mrs2014,33,2/2/2014,,14.04,1.95,68.94,0.01,-3.35,-13.69,,
Marshall,mrs2014,34,2/3/2014,,13.74,2.48,71.81,0.16,-1.13,-13.35,,
Marshall,mrs2014,35,2/4/2014,,12.98,5.42,87.75,12.68,-4.77,-11.54,,
Marshall,mrs2014,36,2/5/2014,,14.72,5.55,77.38,0.13,-11.45,-17.38,,
Marshall,mrs2014,37,2/6/2014,,14.86,2.27,72.5,0,-10.95,-19.75,,
Marshall,mrs2014,38,2/7/2014,,14.22,2.16,81.44,0,-9.35,-18.37,,
Marshall,mrs2014,39,2/8/2014,,14.14,2.36,91.31,0.01,-1.51,-12.52,,
Marshall,mrs2014,40,2/9/2014,,13.87,3.34,84.62,0.62,-6.27,-12.19,,
Marshall,mrs2014,41,2/10/2014,,15.2,2.03,78.75,0.04,-9.33,-17.85,,
Marshall,mrs2014,42,2/11/2014,,15.46,2.55,83,0.11,-4.83,-16.28,,
Marshall,mrs2014,43,2/12/2014,,14.88,3.19,88,0.46,0.08,-11.06,,
Marshall,mrs2014,44,2/13/2014,,15.5,2.82,84.56,0.33,7.99,-5.66,,
Marshall,mrs2014,45,2/14/2014,,15.66,4.16,78.62,0.24,2.33,-6.16,,
Marshall,mrs2014,46,2/15/2014,,15.33,3.7,75.81,0,7.74,-6.38,,
Marshall,mrs2014,47,2/16/2014,,15.52,3.57,81.06,0,4.14,-3.68,,
Marshall,mrs2014,48,2/17/2014,,16.4,4.94,66.44,0.03,11.66,-1.09,,
Marshall,mrs2014,49,2/18/2014,,16.37,5.05,59.31,0,17.44,0.69,,
Marshall,mrs2014,50,2/19/2014,,15.85,2.8,74.94,2.22,8.69,-1.99,,
Marshall,mrs2014,51,2/20/2014,,16.04,6.7,72.62,9.99,7.9,-3.22,,
Marshall,mrs2014,52,2/21/2014,,17.15,4.1,55.12,0,12.24,-4.77,,
Marshall,mrs2014,53,2/22/2014,,16.47,3.42,60.38,0.07,10.33,-3.43,,
Marshall,mrs2014,54,2/23/2014,,16.8,3.88,61.06,0.17,2.59,-5.04,,
Marshall,mrs2014,55,2/24/2014,,16.51,2.38,60.81,0,3.69,-4.96,,
Marshall,mrs2014,56,2/25/2014,,17.43,4.78,59.81,0.1,-3.42,-8.6,,
Marshall,mrs2014,57,2/26/2014,,19.02,3.54,57.69,0,0.62,-13.6,,
Marshall,mrs2014,58,2/27/2014,,18.74,3.46,55.19,0,-0.17,-9.67,,
Marshall,mrs2014,59,2/28/2014,,16.78,4.2,74.5,0.01,10.58,-6.09,,
Marshall,mrs2014,60,3/1/2014,,17.09,6.09,62.81,1.84,-4.01,-14.63,,
Marshall,mrs2014,61,3/2/2014,,18.11,5.7,56.75,0.93,-12.43,-16.56,,
Marshall,mrs2014,62,3/3/2014,,19.33,3.05,56.44,0,-4.69,-19.93,,
Marshall,mrs2014,63,3/4/2014,,18.45,2.8,70.06,0.11,4.91,-11.33,,
Marshall,mrs2014,64,3/5/2014,,16.8,2.63,84.25,0.51,-0.2,-5.49,,
Marshall,mrs2014,65,3/6/2014,,18.41,2.98,83.88,0.04,8.07,-6.03,,
Marshall,mrs2014,66,3/7/2014,,17.82,3.82,82,0,10.71,-2.69,,
Marshall,mrs2014,67,3/8/2014,,18.97,3.83,64.44,0,4.77,-3.92,,
Marshall,mrs2014,68,3/9/2014,,20.34,4.82,53.69,0,16.93,-2.96,,
Marshall,mrs2014,69,3/10/2014,,20.02,2.84,61.06,0,23,0.85,,
Marshall,mrs2014,70,3/11/2014,,19.55,5.56,73.75,0.54,19.2,1.55,,
Marshall,mrs2014,71,3/12/2014,,20.82,3.84,61.88,0,12.75,-3.71,,
Marshall,mrs2014,72,3/13/2014,,21.1,3.86,49.88,0,18.87,-1.64,,
Marshall,mrs2014,73,3/14/2014,,21.39,3.98,43.69,0,16.33,3.05,,
Marshall,mrs2014,74,3/15/2014,,20.35,4.12,51.25,0.34,22.08,0.16,,
Marshall,mrs2014,75,3/16/2014,,20.65,5.63,60.12,0.37,6.51,-4.32,,
Marshall,mrs2014,76,3/17/2014,,21.42,5.22,54.12,0,14.5,-5.06,,
Marshall,mrs2014,77,3/18/2014,,20.6,5.63,60.88,0,15.9,1.31,,
Marshall,mrs2014,78,3/19/2014,,22.35,4.5,59.06,0,12.64,-2.34,,
Marshall,mrs2014,79,3/20/2014,,22.35,3.24,48.88,0,20.23,-1.56,,
Marshall,mrs2014,80,3/21/2014,,21.64,4.7,52.25,0,15.5,3.55,,
Marshall,mrs2014,81,3/22/2014,,22.21,5.16,51.56,0.19,4.98,-3.67,,
Marshall,mrs2014,82,3/23/2014,,23.42,2.02,51.19,0,5.41,-6.34,,
Marshall,mrs2014,83,3/24/2014,,21.13,2.71,68.56,4.06,5.82,-4.06,,
Marshall,mrs2014,84,3/25/2014,,23.78,3.12,50.88,0.01,5.1,-4.99,,
Marshall,mrs2014,85,3/26/2014,,20.92,7.16,65.19,1.25,13.69,-2.96,,
Marshall,mrs2014,86,3/27/2014,,21.05,7.35,73.19,0.79,19.83,0.28,,
Marshall,mrs2014,87,3/28/2014,,22.11,2.12,73.62,0,6.47,-3.23,,
Marshall,mrs2014,88,3/29/2014,,24.19,2.18,65.56,0,14.61,-4.24,,
Marshall,mrs2014,89,3/30/2014,,22.88,7.3,51.75,0,23.01,3.42,,
Marshall,mrs2014,90,3/31/2014,,23.79,8.09,45.69,0,23.19,0.22,,
Marshall,mrs2014,91,4/1/2014,,24.11,2.75,55.69,0.03,12.19,-3.17,,
Marshall,mrs2014,92,4/2/2014,,21.83,3.91,85.56,12.5,12.62,2.51,,
Marshall,mrs2014,93,4/3/2014,,22.62,4.25,85.12,6.62,12.96,1.05,,
Marshall,mrs2014,94,4/4/2014,,25.49,4.48,60.62,0,10.73,-1.18,,
Marshall,mrs2014,95,4/5/2014,,24.76,3.32,56.62,0,17.01,-2.25,,
Marshall,mrs2014,96,4/6/2014,,22.74,1.8,62.62,0.03,16.11,5.05,,
Marshall,mrs2014,97,4/7/2014,,22.8,3.16,63.88,0.33,16.12,3.32,,
Marshall,mrs2014,98,4/8/2014,,25.74,4.42,49.94,0,15.77,2.42,,
Marshall,mrs2014,99,4/9/2014,,25.28,4.73,41.62,0,25.99,1.35,,
Marshall,mrs2014,100,4/10/2014,,24.03,3.77,50.12,0,19.66,8.19,,
Marshall,mrs2014,101,4/11/2014,,25.69,2.33,47,0,24.66,4.83,,
Marshall,mrs2014,102,4/12/2014,,24.19,5.2,73.06,2.93,27.12,13.15,,
Marshall,mrs2014,103,4/13/2014,,21.8,5.09,84.19,9.08,21.41,0.52,,
Marshall,mrs2014,104,4/14/2014,,26.82,5.37,50.81,0.24,7.4,-1.77,,
Marshall,mrs2014,105,4/15/2014,,26.73,2.78,48.94,0,15.02,-3.8,,
Marshall,mrs2014,106,4/16/2014,,26.22,6.87,49.38,0.15,20.9,2.88,,
Marshall,mrs2014,107,4/17/2014,,25.95,2.29,62.44,0.69,10.32,0.36,,
Marshall,mrs2014,108,4/18/2014,,26.41,2.84,61.81,0,20.62,-0.72,,
Marshall,mrs2014,109,4/19/2014,,25.7,5.18,59.31,0,25.83,8.2,,
Marshall,mrs2014,110,4/20/2014,,23.67,4.22,68.88,0.54,27.57,12.21,,
Marshall,mrs2014,111,4/21/2014,,24.88,3.79,62.56,0.45,24.76,10.94,,
Marshall,mrs2014,112,4/22/2014,,27.69,2.69,47.19,0,22.76,5,,
Marshall,mrs2014,113,4/23/2014,,25.76,5.98,55.88,5.32,25.94,9.65,,
Marshall,mrs2014,114,4/24/2014,,25.59,4.05,65.88,15.4,18.37,8.16,,
Marshall,mrs2014,115,4/25/2014,,27.88,3.84,47.5,0,25.99,5.81,,
Marshall,mrs2014,116,4/26/2014,,25.88,5.87,60.5,1.27,26.63,11.52,,
Marshall,mrs2014,117,4/27/2014,,24.92,6.21,73.94,20.22,25.48,12.54,,
Marshall,mrs2014,118,4/28/2014,,28.27,4.78,67.38,0.84,14.58,6.69,,
Marshall,mrs2014,119,4/29/2014,,28.04,5.23,77.5,4.51,10.73,5.03,,
Marshall,mrs2014,120,4/30/2014,,28.91,5.02,61.06,0.07,12.26,3.7,,
Marshall,mrs2014,121,5/1/2014,,28.51,4.03,64.94,0,14.12,3.03,,
Marshall,mrs2014,122,5/2/2014,,29,2.84,52.38,0.01,22.21,2.33,,
Marshall,mrs2014,123,5/3/2014,,27.94,1.71,57.5,0,25.79,7.52,,
Marshall,mrs2014,124,5/4/2014,,28.51,2.99,60.88,0,29.37,8.9,,
Marshall,mrs2014,125,5/5/2014,,28.1,3.55,65.38,0,26.97,10.26,,
Marshall,mrs2014,126,5/6/2014,,27.97,4.48,61.69,0,33.37,11.75,,
Marshall,mrs2014,127,5/7/2014,,28.5,5.85,51.5,0.41,35.21,18.04,,
Marshall,mrs2014,128,5/8/2014,,26.46,5.12,53.69,1.88,30.48,12.25,,
Marshall,mrs2014,129,5/9/2014,,29.54,2.71,48.75,0,23.48,7.6,,
Marshall,mrs2014,130,5/10/2014,,28.21,3.31,54.94,1.32,29.31,14.38,,
Marshall,mrs2014,131,5/11/2014,,27.19,6.11,73.81,20.42,29.87,18.01,,
Marshall,mrs2014,132,5/12/2014,,27.47,4.64,73.88,6.62,19.28,7.87,,
Marshall,mrs2014,133,5/13/2014,,30.05,3.98,54.38,0,18.26,5.04,,
Marshall,mrs2014,134,5/14/2014,,29.59,1.98,53.44,0.19,19.44,6.37,,
Marshall,mrs2014,135,5/15/2014,,30.56,4.16,47.25,0,16.44,4.19,,
Marshall,mrs2014,136,5/16/2014,,28.97,0.92,64.44,0.76,12.98,2.48,,
Marshall,mrs2014,137,5/17/2014,,29.59,0.99,61.25,0,17.05,3.25,,
Marshall,mrs2014,138,5/18/2014,,29.2,3.95,55.25,0,23.79,5.05,,
Marshall,mrs2014,139,5/19/2014,,28.08,6.31,65.69,0,30.65,15.51,,
Marshall,mrs2014,140,5/20/2014,,28.93,2.96,56.19,0,34.58,16.68,,
Marshall,mrs2014,141,5/21/2014,,27.49,2.29,72.75,6.88,29.37,17.3,,
Marshall,mrs2014,142,5/22/2014,,27.11,3.58,76.44,3.1,22.19,14.8,,
Marshall,mrs2014,143,5/23/2014,,27.75,2.8,76.62,4.97,26.83,14.26,,
Marshall,mrs2014,144,5/24/2014,,25.93,3,84.75,9.16,25.12,15.35,,
Marshall,mrs2014,145,5/25/2014,,27.47,2.95,83.56,21.95,26.78,17.64,,
Marshall,mrs2014,146,5/26/2014,,27.97,2.25,87.81,1.48,24.25,17.95,,
Marshall,mrs2014,147,5/27/2014,,28.23,1.35,73.19,0.04,28.08,17.4,,
Marshall,mrs2014,148,5/28/2014,,29.05,1.73,67.62,1.14,31.07,16.95,,
Marshall,mrs2014,149,5/29/2014,,29.09,2.02,69.75,0.01,30.63,16.91,,
Marshall,mrs2014,150,5/30/2014,,28.57,2.27,70.44,0.26,29.91,18.29,,
Marshall,mrs2014,151,5/31/2014,,28.63,2.87,68.75,0,30.17,18.24,,
Marshall,mrs2014,152,6/1/2014,,28.6,3.73,77.31,36.1,29.28,19.38,,
Marshall,mrs2014,153,6/2/2014,,28.83,2,76,0.88,28.55,19.63,,
Marshall,mrs2014,154,6/3/2014,,28.05,3.27,77.69,7.45,30.65,19.32,,
Marshall,mrs2014,155,6/4/2014,,28.58,2.46,79.31,4.44,28.12,19.05,,
Marshall,mrs2014,156,6/5/2014,,28.31,2.8,84.31,13.07,27.23,18.59,,
Marshall,mrs2014,157,6/6/2014,,29.95,1.89,79.31,7.94,27.03,16.48,,
Marshall,mrs2014,158,6/7/2014,,28.5,3.62,85.31,11.01,23.9,16.33,,
Marshall,mrs2014,159,6/8/2014,,28.97,2.52,76.94,0.01,24.06,13.69,,
Marshall,mrs2014,160,6/9/2014,,28.65,4.06,88.75,28.74,20.46,14.6,,
Marshall,mrs2014,161,6/10/2014,,28.87,2.89,79.5,3.97,24.11,15.15,,
Marshall,mrs2014,162,6/11/2014,,29.78,2.11,74.12,4.24,26.49,12.8,,
Marshall,mrs2014,163,6/12/2014,,30.55,3.32,72,6.87,23.69,13.27,,
Marshall,mrs2014,164,6/13/2014,,31.29,2.7,62.5,0,24.62,9.4,,
Marshall,mrs2014,165,6/14/2014,,29.15,6.5,79.5,7.84,28.39,14.4,,
Marshall,mrs2014,166,6/15/2014,,29.95,2.91,73.19,9.44,26.76,17.96,,
Marshall,mrs2014,167,6/16/2014,,28.6,5.77,79.5,0.06,30.29,18.07,,
Marshall,mrs2014,168,6/17/2014,,28.9,6.48,74.81,0.01,31.18,23.41,,
Marshall,mrs2014,169,6/18/2014,,29.08,5.01,76.5,0.06,31.24,22.81,,
Marshall,mrs2014,170,6/19/2014,,28.26,2.65,79.06,2.71,28.76,22.57,,
Marshall,mrs2014,171,6/20/2014,,30,1.88,74,2.4,30.21,20.95,,
Marshall,mrs2014,172,6/21/2014,,29.35,2.52,72.06,0.31,32.29,20.86,,
Marshall,mrs2014,173,6/22/2014,,28.72,2.16,78.19,6.91,28.77,21.04,,
Marshall,mrs2014,174,6/23/2014,,29.43,1.92,78.69,3.55,26.89,18.63,,
Marshall,mrs2014,175,6/24/2014,,29.99,1.33,71.19,0.49,29.49,16.76,,
Marshall,mrs2014,176,6/25/2014,,29.54,1.66,76.88,0.01,29.14,18.86,,
Marshall,mrs2014,177,6/26/2014,,28.66,3.12,82.56,3.04,28.3,20.33,,
Marshall,mrs2014,178,6/27/2014,,28.01,5.05,84.75,7.63,27.69,21.51,,
Marshall,mrs2014,179,6/28/2014,,28.02,3.11,85.06,2.94,27.66,21.2,,
Marshall,mrs2014,180,6/29/2014,,27.42,3.52,84.44,2.1,29.75,21.05,,
Marshall,mrs2014,181,6/30/2014,,28.38,4.38,75.31,0.53,32.7,18.61,,
Marshall,mrs2014,182,7/1/2014,,29.92,3.27,62.31,0,29.54,16.37,,
Marshall,mrs2014,183,7/2/2014,,31.21,3.34,61.19,0,23.8,13.76,,
Marshall,mrs2014,184,7/3/2014,,31.27,1.22,56.88,0,27.92,11.26,,
Marshall,mrs2014,185,7/4/2014,,30.41,3.34,60.62,0,27.69,14.12,,
Marshall,mrs2014,186,7/5/2014,,27.96,3.89,68,1.24,33.17,19.9,,
Marshall,mrs2014,187,7/6/2014,,28.65,2.14,64.81,3.33,35.65,21.72,,
Marshall,mrs2014,188,7/7/2014,,28.84,2.01,65.38,21.84,35.51,22.66,,
Marshall,mrs2014,189,7/8/2014,,30.15,3.15,62.19,0.38,29.05,19.99,,
Marshall,mrs2014,190,7/9/2014,,28.55,1.34,55.94,0.94,30.34,16.94,,
Marshall,mrs2014,191,7/10/2014,,28.48,3.79,70.25,3.51,28.51,18.14,,
Marshall,mrs2014,192,7/11/2014,,28.73,3.56,66.62,0.01,35.53,19.88,,
Marshall,mrs2014,193,7/12/2014,,28.99,3.3,60.75,6.82,35.12,22.42,,
Marshall,mrs2014,194,7/13/2014,,28.59,2.27,69.5,8.51,31.31,22.58,,
